"cDst","tDst","dX","dY","grp","grnd","vege","watr","stnX","indx","type"
35600,-37.3593076923078,543706.306562769,6799495.77719231,"STN35600",171.3,NA,NA,"STN35600",NA,"LB01"
35600,32.1952366775828,543706.584780947,6799565.33173668,"STN35600",171.3,NA,NA,"STN35600",NA,"RB01"
35625,-9.55557816208865,543681.418277687,6799523.67542184,"STN35625",170.8,NA,NA,"STN35625",NA,"LB01"
35625,36.9332858668557,543681.604233143,6799570.16428587,"STN35625",170.8,NA,NA,"STN35625",NA,"RB01"
35650,-7.53844131455385,543656.426846235,6799525.78705869,"STN35650",169.7,NA,NA,"STN35650",NA,"LB01"
35650,47.0958457438468,543656.645383383,6799580.42134574,"STN35650",169.7,NA,NA,"STN35650",NA,"RB01"
35675,-45.3163383545771,543668.009947277,6799493.05564484,"STN35675",171.5,NA,NA,"STN35675",NA,"LB01"
35675,36,543609.5435,6799549.5705,"STN35675",171.5,NA,NA,"STN35675",NA,"RB01"
35700,-40.0000984373078,543648.526073631,6799479.85393474,"STN35700",171.4,NA,NA,"STN35700",NA,"LB01"
35700,21.6043464684944,543602.445948842,6799520.69768171,"STN35700",171.4,NA,NA,"STN35700",NA,"RB01"
35725,-39.557004201072,543631.611139142,6799461.43970621,"STN35725",171.5,NA,NA,"STN35725",NA,"LB01"
35725,16.4918205012757,543589.686618265,6799498.60007699,"STN35725",171.5,NA,NA,"STN35725",NA,"RB01"
35750,-40.7598199672668,543630.493785188,6799457.12640303,"STN35750",171.5,NA,NA,"STN35750",NA,"LB01"
35750,17.3846695621552,543574.035485855,6799471.02293603,"STN35750",171.5,NA,NA,"STN35750",NA,"RB01"
35775,-29.3332655137336,543617.387265514,6799442.80666694,"STN35775",171.4,NA,NA,"STN35775",NA,"LB01"
35775,67.052289156627,543521.001710843,6799443.19220916,"STN35775",171.4,NA,NA,"STN35775",NA,"RB01"
35800,-20.5679570500141,543606.65427748,6799415.61928214,"STN35800",171.5,NA,NA,"STN35800",NA,"LB01"
35800,64.1578313253012,543522.775746988,6799427.73506988,"STN35800",171.5,NA,NA,"STN35800",NA,"RB01"
35825,-25.4468670865528,543595.319756581,6799380.47172712,"STN35825",171.1,NA,NA,"STN35825",NA,"LB01"
35825,21.4740132233937,543560.222938109,6799411.58027077,"STN35825",171.1,NA,NA,"STN35825",NA,"RB01"
35850,-27.838747784997,543590.788310396,6799368.17881069,"STN35850",171,NA,NA,"STN35850",NA,"LB01"
35850,10.3412847735519,543554.517279465,6799380.09098085,"STN35850",171,NA,NA,"STN35850",NA,"RB01"
35875,-29.6250262279449,543590.266526228,6799353.1219999,"STN35875",171.2,NA,NA,"STN35875",NA,"LB01"
35875,17.9165353867858,543542.724964613,6799353.31216614,"STN35875",171.2,NA,NA,"STN35875",NA,"RB01"
35900,-28.2855897100501,543589.608018531,6799330.36127774,"STN35900",171,NA,NA,"STN35900",NA,"LB01"
35900,20.7073431558935,543540.71307153,6799327.22573004,"STN35900",171,NA,NA,"STN35900",NA,"RB01"
35925,-27.1081632653061,543590.796946939,6799324.78167143,"STN35925",171,NA,NA,"STN35925",NA,"LB01"
35925,39.5167109114424,543540.628416684,6799280.94250422,"STN35925",171,NA,NA,"STN35925",NA,"RB01"
35950,-67.9780471854722,543638.013469531,6799332.84105505,"STN35950",171.3,NA,NA,"STN35950",NA,"LB01"
35950,35.2727978915247,543560.265583188,6799264.90199899,"STN35950",171.3,NA,NA,"STN35950",NA,"RB01"
35975,-19.3165507649517,543617.812862726,6799281.9892904,"STN35975",170.8,NA,NA,"STN35975",NA,"LB01"
35975,27.0959637188209,543582.86423932,6799251.44985587,"STN35975",170.8,NA,NA,"STN35975",NA,"RB01"
36000,-76.6122944693573,543634.332782698,6799333.91255923,"STN36000",171,NA,NA,"STN36000",NA,"LB01"
36000,28.4242648418716,543619.102481598,6799230.03140207,"STN36000",171,NA,NA,"STN36000",NA,"RB01"
36025,-52.8570749108205,543647.6714283,6799309.23257491,"STN36025",171,NA,NA,"STN36025",NA,"LB01"
36025,30.2939856373429,543647.338824057,6799226.08151436,"STN36025",171,NA,NA,"STN36025",NA,"RB01"
36050,-79.6002442002438,543712.47943138,6799317.24150586,"STN36050",171.1,NA,NA,"STN36050",NA,"LB01"
36050,29.4653381453004,543653.802148078,6799225.29921994,"STN36050",171.1,NA,NA,"STN36050",NA,"RB01"
36075,-55.0208277703604,543728.628516689,6799271.38139212,"STN36075",171.1,NA,NA,"STN36075",NA,"LB01"
36075,12.9564917401977,543677.985413654,6799226.04052001,"STN36075",171.1,NA,NA,"STN36075",NA,"RB01"
36100,-58.0895326591964,543708.659358131,6799283.45803266,"STN36100",170.7,NA,NA,"STN36100",NA,"LB01"
36100,10.8992476933995,543708.383403009,6799214.46925231,"STN36100",170.7,NA,NA,"STN36100",NA,"RB01"
36125,-94.722195588874,543797.539258628,6799282.36342593,"STN36125",170.7,NA,NA,"STN36125",NA,"LB01"
36125,22.9441516587675,543712.937154957,6799200.5853146,"STN36125",170.7,NA,NA,"STN36125",NA,"RB01"
36150,-61.7987481702085,543792.695957372,6799238.9890763,"STN36150",171.5,NA,NA,"STN36150",NA,"LB01"
36150,66.7500953834414,543695.898678176,6799154.40393724,"STN36150",171.5,NA,NA,"STN36150",NA,"RB01"
36175,-61.4523196732989,543808.876096714,6799219.92762634,"STN36175",171.7,NA,NA,"STN36175",NA,"LB01"
36175,60.2496756963,543717.234494201,6799139.84771339,"STN36175",171.7,NA,NA,"STN36175",NA,"RB01"
36200,-49.5597558634985,543816.361996165,6799193.26881936,"STN36200",171.6,NA,NA,"STN36200",NA,"LB01"
36200,73.2173497811378,543723.910835615,6799112.48148384,"STN36200",171.6,NA,NA,"STN36200",NA,"RB01"
36225,-19.1204527192217,543809.897044067,6799154.20929427,"STN36225",171.2,NA,NA,"STN36225",NA,"LB01"
36225,46.2069241292222,543760.248237662,6799111.74649932,"STN36225",171.2,NA,NA,"STN36225",NA,"RB01"
36250,-10.7054270167967,543814.124927017,6799119.77717829,"STN36250",171.2,NA,NA,"STN36250",NA,"LB01"
36250,50.5000508646997,543752.919449135,6799120.0220002,"STN36250",171.2,NA,NA,"STN36250",NA,"RB01"
36275,-21.7450389466677,543825.070038947,6799094.73351984,"STN36275",171.2,NA,NA,"STN36275",NA,"LB01"
36275,35.1538028169017,543768.171197183,6799094.96111521,"STN36275",171.2,NA,NA,"STN36275",NA,"RB01"
36300,-25.7236228683597,543831.514180285,6799081.45331843,"STN36300",171,NA,NA,"STN36300",NA,"LB01"
36300,20.6666666666667,543788.742333333,6799063.54666667,"STN36300",171,NA,NA,"STN36300",NA,"RB01"
36325,-21.5119285066701,543836.734982166,6799065.46484896,"STN36325",171.1,NA,NA,"STN36325",NA,"LB01"
36325,34.631518072289,543794.458966892,6799028.52246111,"STN36325",171.1,NA,NA,"STN36325",NA,"RB01"
36350,-24.7861812459767,543854.167108883,6799031.02523997,"STN36350",170.9,NA,NA,"STN36350",NA,"LB01"
36350,28.9564548228739,543800.531958087,6799028.06939499,"STN36350",170.9,NA,NA,"STN36350",NA,"RB01"
36375,-55.5782672282673,543873.178140359,6798980.39843173,"STN36375",171.3,NA,NA,"STN36375",NA,"LB01"
36375,47.5554500762844,543782.729870283,6799029.90261604,"STN36375",171.3,NA,NA,"STN36375",NA,"RB01"
36400,-59.2951723503998,543856.303897193,6798949.16699935,"STN36400",171.1,NA,NA,"STN36400",NA,"LB01"
36400,17.7391004378399,543797.218609964,6798998.62300248,"STN36400",171.1,NA,NA,"STN36400",NA,"RB01"
36425,-62.5913531476611,543865.424853148,6798964.99763459,"STN36425",170.2,NA,NA,"STN36425",NA,"LB01"
36425,-13.0721409469878,543815.905640947,6798965.19571144,"STN36425",170.2,NA,NA,"STN36425",NA,"RB01"
36450,-49.0935440047254,543851.832044005,6798940.05162582,"STN36450",170.4,NA,NA,"STN36450",NA,"LB01"
36450,2.60868642193721,543800.129813578,6798940.25843475,"STN36450",170.4,NA,NA,"STN36450",NA,"RB01"
36475,-32.9999820482902,543835.643482048,6798915.11600007,"STN36475",171.4,NA,NA,"STN36475",NA,"LB01"
36475,49.2652923958399,543753.378207604,6798915.44506117,"STN36475",171.4,NA,NA,"STN36475",NA,"RB01"
36500,-29.6087043057122,543832.157204306,6798890.12956518,"STN36500",171.5,NA,NA,"STN36500",NA,"LB01"
36500,36.6922535211268,543765.856246479,6798890.39476901,"STN36500",171.5,NA,NA,"STN36500",NA,"RB01"
36525,-33.3600426141093,543835.813542614,6798865.11455983,"STN36525",171.4,NA,NA,"STN36525",NA,"LB01"
36525,19.3235139683609,543783.129986032,6798865.32529406,"STN36525",171.4,NA,NA,"STN36525",NA,"RB01"
36550,-35.3666895551995,543837.725189555,6798840.10703324,"STN36550",171.1,NA,NA,"STN36550",NA,"LB01"
36550,15.076098386214,543787.282401614,6798840.30880439,"STN36550",171.1,NA,NA,"STN36550",NA,"RB01"
36575,-37.3748331744511,543839.534741373,6798840.33365024,"STN36575",171.2,NA,NA,"STN36575",NA,"LB01"
36575,34.8333144956201,543781.696015089,6798797.15317793,"STN36575",171.2,NA,NA,"STN36575",NA,"RB01"
36600,-8.10231650182211,543831.205544326,6798804.13282426,"STN36600",170.2,NA,NA,"STN36600",NA,"LB01"
36600,55.8260921484727,543783.067452612,6798762.06793137,"STN36600",170.2,NA,NA,"STN36600",NA,"RB01"
36625,-23.529479353681,543859.262697953,6798795.45039741,"STN36625",171.1,NA,NA,"STN36625",NA,"LB01"
36625,67.0000381461001,543791.093971276,6798735.8819749,"STN36625",171.1,NA,NA,"STN36625",NA,"RB01"
36650,-18.315759036146,543871.777266554,6798773.18626945,"STN36650",171.1,NA,NA,"STN36650",NA,"LB01"
36650,51.7854498570548,543818.991056258,6798727.05967399,"STN36650",171.1,NA,NA,"STN36650",NA,"RB01"
36675,-11.2135116598078,543882.86977428,6798749.67949067,"STN36675",171.1,NA,NA,"STN36675",NA,"LB01"
36675,36.0673419669187,543847.267291499,6798718.56868899,"STN36675",171.1,NA,NA,"STN36675",NA,"RB01"
36700,-61.9459419333553,543944.805941933,6798721.53458101,"STN36700",171.1,NA,NA,"STN36700",NA,"LB01"
36700,37.4719003408156,543845.388099659,6798719.84447769,"STN36700",171.1,NA,NA,"STN36700",NA,"RB01"
36725,-81.7778688220956,543947.03113358,6798655.70111969,"STN36725",171.3,NA,NA,"STN36725",NA,"LB01"
36725,-6.17916239666588,543882.243042174,6798694.7100522,"STN36725",171.3,NA,NA,"STN36725",NA,"RB01"
36750,-84.1828991440269,543925.49830856,6798622.55073787,"STN36750",171.3,NA,NA,"STN36750",NA,"LB01"
36750,-42.6745612134344,543894.450071788,6798650.07076592,"STN36750",171.3,NA,NA,"STN36750",NA,"RB01"
36775,-75.5,543902.4205,6798609.5995,"STN36775",171,NA,NA,"STN36775",NA,"LB01"
36775,-38.685110876452,543874.882962936,6798634.00777149,"STN36775",171,NA,NA,"STN36775",NA,"RB01"
36800,-68.9887556336415,543880.966589214,6798595.20845501,"STN36800",170.8,NA,NA,"STN36800",NA,"LB01"
36800,-28.0081018404302,543850.313060177,6798622.37862848,"STN36800",170.8,NA,NA,"STN36800",NA,"RB01"
36825,-86.4615492957745,543877.452738873,6798564.91549282,"STN36825",171.2,NA,NA,"STN36825",NA,"LB01"
36825,27.0137458193979,543792.573218127,6798640.14961348,"STN36825",171.2,NA,NA,"STN36825",NA,"RB01"
36850,-30.1914652705911,543796.977805138,6798581.33894938,"STN36850",171.1,NA,NA,"STN36850",NA,"LB01"
36850,23.8095625635808,543789.417661241,6798634.79996694,"STN36850",171.1,NA,NA,"STN36850",NA,"RB01"
36875,-53.6255874673626,543803.250096606,6798559.42515091,"STN36875",171.3,NA,NA,"STN36875",NA,"LB01"
36875,14.0678975950346,543763.310940419,6798614.05379336,"STN36875",171.3,NA,NA,"STN36875",NA,"RB01"
36900,-58.5882828282838,543794.347033131,6798545.37420121,"STN36900",171.3,NA,NA,"STN36900",NA,"LB01"
36900,39.0857142857144,543726.268257143,6798615.40645714,"STN36900",171.3,NA,NA,"STN36900",NA,"RB01"
36925,-65.5471672040536,543732.764283003,6798513.3073328,"STN36925",171.3,NA,NA,"STN36925",NA,"LB01"
36925,9.44447929470612,543732.314333124,6798588.2989793,"STN36925",171.3,NA,NA,"STN36925",NA,"RB01"
36950,-73.7646383055108,543766.812449452,6798520.5145448,"STN36950",171.3,NA,NA,"STN36950",NA,"LB01"
36950,-6.06780116898565,543716.175215274,6798565.39754783,"STN36950",171.3,NA,NA,"STN36950",NA,"RB01"
36975,-55.5355799049,543736.594113769,6798513.89191052,"STN36975",171.3,NA,NA,"STN36975",NA,"LB01"
36975,-2.22378864026801,543696.716893903,6798549.23762813,"STN36975",171.3,NA,NA,"STN36975",NA,"RB01"
37000,-42.5453738382579,543710.294439631,6798503.79591714,"STN37000",171.3,NA,NA,"STN37000",NA,"LB01"
37000,75.024488276889,543622.352182769,6798581.74473573,"STN37000",171.3,NA,NA,"STN37000",NA,"RB01"
37025,-26.8714818712331,543664.439511193,6798493.91919073,"STN37025",170.5,NA,NA,"STN37025",NA,"LB01"
37025,4.93751043082278,543657.759622809,6798525.0283852,"STN37025",170.5,NA,NA,"STN37025",NA,"RB01"
37050,-29.8733336095115,543634.795006666,6798487.92416639,"STN37050",171.2,NA,NA,"STN37050",NA,"LB01"
37050,13.3014781297133,543634.967705913,6798531.09897813,"STN37050",171.2,NA,NA,"STN37050",NA,"RB01"
37075,-26.3525937686049,543609.809589625,6798491.53940623,"STN37075",169.9,NA,NA,"STN37075",NA,"LB01"
37075,7.02249188484059,543609.943089968,6798524.91449188,"STN37075",169.9,NA,NA,"STN37075",NA,"RB01"
37100,-20.4711338365624,543584.833115465,6798497.51536616,"STN37100",170.1,NA,NA,"STN37100",NA,"LB01"
37100,11.9530517508167,543584.962812207,6798529.93955175,"STN37100",170.1,NA,NA,"STN37100",NA,"RB01"
37150,-29.9850503114518,543543.96865793,6798486.1999414,"STN37150",170.7,NA,NA,"STN37150",NA,"LB01"
37150,11.1978200186096,543533.384660255,6798525.98259414,"STN37150",170.7,NA,NA,"STN37150",NA,"RB01"
37175,-33.4844919786094,543541.8649,6798480.64878182,"STN37175",171.1,NA,NA,"STN37175",NA,"LB01"
37175,16.4871429689333,543504.486117059,6798513.77997579,"STN37175",171.1,NA,NA,"STN37175",NA,"RB01"
37200,-31.9258957838814,543536.942322494,6798474.75232166,"STN37200",171.1,NA,NA,"STN37200",NA,"LB01"
37200,17.8476119891008,543488.462925923,6798486.05090792,"STN37200",171.1,NA,NA,"STN37200",NA,"RB01"
37225,-29.9020871569423,543535.242482799,6798468.77975537,"STN37225",171,NA,NA,"STN37225",NA,"LB01"
37225,70.2508422664625,543440.097199847,6798437.33173553,"STN37225",171,NA,NA,"STN37225",NA,"RB01"
37250,-31.6927240977882,543542.590121246,6798459.71381246,"STN37250",170.9,NA,NA,"STN37250",NA,"LB01"
37250,29.7187440097275,543496.347285761,6798419.30506644,"STN37250",170.9,NA,NA,"STN37250",NA,"RB01"
37275,-99.7143081349725,543553.989003453,6798526.13373644,"STN37275",166.6,NA,NA,"STN37275",NA,"LB01"
37275,-79.5671369521402,543550.886339091,6798506.22833131,"STN37275",166.6,NA,NA,"STN37275",NA,"RB01"
37350,0.52027741230517,543602.655271663,6798403.81111691,"STN37350",170.7,NA,NA,"STN37350",NA,"LB01"
37350,34.935819579186,543576.809199496,6798381.09685908,"STN37350",170.7,NA,NA,"STN37350",NA,"RB01"
37375,16.0901551215451,543623.72263938,6798378.64534488,"STN37375",171.1,NA,NA,"STN37375",NA,"LB01"
37375,90.8066498061035,543623.423773401,6798303.92885019,"STN37375",171.1,NA,NA,"STN37375",NA,"RB01"
37400,26.8244395911593,543625.741999011,6798367.17174341,"STN37400",167.1,NA,NA,"STN37400",NA,"LB01"
37400,39.5588883564926,543616.67507149,6798358.23216037,"STN37400",167.1,NA,NA,"STN37400",NA,"RB01"
37425,19.7344676254135,543646.755445878,6798354.9152203,"STN37425",170.4,NA,NA,"STN37425",NA,"LB01"
37425,72.2282567146163,543607.227622694,6798320.37430708,"STN37425",170.4,NA,NA,"STN37425",NA,"RB01"
37450,10.8749570856381,543669.867657315,6798341.91127824,"STN37450",169.6,NA,NA,"STN37450",NA,"LB01"
37450,65.8768231836511,543628.451252143,6798305.72005035,"STN37450",169.6,NA,NA,"STN37450",NA,"RB01"
37475,32.1648508729643,543658.014259504,6798320.30628183,"STN37475",166.9,NA,NA,"STN37475",NA,"LB01"
37475,42.5736509663836,543647.928132214,6798317.73530821,"STN37475",166.9,NA,NA,"STN37475",NA,"RB01"
37500,-46.1351267459903,543738.174626746,6798304.16745949,"STN37500",171.1,NA,NA,"STN37500",NA,"LB01"
37500,70.2397394136807,543621.799760586,6798304.63295896,"STN37500",171.1,NA,NA,"STN37500",NA,"RB01"
37525,-42.3030975496993,543732.418672769,6798274.50620351,"STN37525",171.1,NA,NA,"STN37525",NA,"LB01"
37525,24.7234539847426,543665.928333647,6798283.08560211,"STN37525",171.1,NA,NA,"STN37525",NA,"RB01"
37550,-35.6997125505198,543707.327884988,6798234.96659058,"STN37550",171,NA,NA,"STN37550",NA,"LB01"
37550,7.05887984681666,543675.344457875,6798263.31553734,"STN37550",171,NA,NA,"STN37550",NA,"RB01"
37575,-47.93533464567,543699.897130315,6798208.14537313,"STN37575",171.1,NA,NA,"STN37575",NA,"LB01"
37575,15.1638357881544,543652.69895083,6798249.98012313,"STN37575",171.1,NA,NA,"STN37575",NA,"RB01"
37600,-37.4285132974855,543675.455527947,6798196.40289568,"STN37600",171.3,NA,NA,"STN37600",NA,"LB01"
37600,13.5928872969167,543637.291520302,6798230.23008428,"STN37600",171.3,NA,NA,"STN37600",NA,"RB01"
37625,-31.8555349536457,543654.704440145,6798181.38928033,"STN37625",171.1,NA,NA,"STN37625",NA,"LB01"
37625,9.85329111127475,543623.506238249,6798209.04223201,"STN37625",171.1,NA,NA,"STN37625",NA,"RB01"
37650,-35.8708928044097,543641.125427818,6798160.01809807,"STN37650",171.2,NA,NA,"STN37650",NA,"LB01"
37650,7.90566016007368,543608.3805662,6798189.04195269,"STN37650",171.2,NA,NA,"STN37650",NA,"RB01"
37675,-32.7540970485242,543622.211564592,6798143.37553366,"STN37675",171.1,NA,NA,"STN37675",NA,"LB01"
37675,4.08161434977569,543594.658452466,6798167.79761031,"STN37675",171.1,NA,NA,"STN37675",NA,"RB01"
37700,-33.068953723922,543605.864577385,6798124.45778368,"STN37700",171,NA,NA,"STN37700",NA,"LB01"
37700,3.50349728700162,543578.508384029,6798148.7053187,"STN37700",171,NA,NA,"STN37700",NA,"RB01"
37725,-31.7647248900458,543588.307014218,6798106.6134874,"STN37725",170.9,NA,NA,"STN37725",NA,"LB01"
37725,4.26891829512236,543561.353849115,6798130.50379283,"STN37725",170.9,NA,NA,"STN37725",NA,"RB01"
37750,-33.6346259371745,543544.128711633,6798084.57487406,"STN37750",171.1,NA,NA,"STN37750",NA,"LB01"
37750,3.08106904231617,543543.798270379,6798121.29056904,"STN37750",171.1,NA,NA,"STN37750",NA,"RB01"
37775,-33.1613014372908,543545.733604499,6798085.83802427,"STN37775",171,NA,NA,"STN37775",NA,"LB01"
37775,6.38099389712293,543518.251709242,6798114.26893461,"STN37775",171,NA,NA,"STN37775",NA,"RB01"
37800,-17.6347955311414,543515.026798954,6798080.1473548,"STN37800",171,NA,NA,"STN37800",NA,"LB01"
37800,24.2727146622278,543490.21755292,6798113.92480802,"STN37800",171,NA,NA,"STN37800",NA,"RB01"
37825,-8.41020424133344,543482.663859183,6798079.09679576,"STN37825",171,NA,NA,"STN37825",NA,"LB01"
37825,26.1860762188631,543482.802244305,6798113.69307622,"STN37825",171,NA,NA,"STN37825",NA,"RB01"
37850,-7.92683221838685,543457.666292671,6798079.67416778,"STN37850",170.5,NA,NA,"STN37850",NA,"LB01"
37850,24.1075014766686,543457.794430006,6798111.70850148,"STN37850",170.5,NA,NA,"STN37850",NA,"RB01"
37875,-39.2000000000007,543432.9857,6798048.3775,"STN37875",171.2,NA,NA,"STN37875",NA,"LB01"
37875,22.8307909007678,543432.613515255,6798110.4082909,"STN37875",171.2,NA,NA,"STN37875",NA,"RB01"
37900,-32.3702950152594,543436.224980671,6798056.69099441,"STN37900",171,NA,NA,"STN37900",NA,"LB01"
37900,27.4054767403497,543391.512703398,6798096.32233108,"STN37900",171,NA,NA,"STN37900",NA,"RB01"
37925,-10.1469241379311,543399.03493131,6798054.22414524,"STN37925",170.4,NA,NA,"STN37925",NA,"LB01"
37925,25.0606001757063,543381.07909391,6798084.50261615,"STN37925",170.4,NA,NA,"STN37925",NA,"RB01"
37950,-19.3700773778055,543371.421519691,6798037.77992262,"STN37950",170.6,NA,NA,"STN37950",NA,"LB01"
37950,21.9476440794414,543371.586790576,6798079.09764408,"STN37950",170.6,NA,NA,"STN37950",NA,"RB01"
37975,-32.2182100649171,543346.37062716,6798025.02578994,"STN37975",170.9,NA,NA,"STN37975",NA,"LB01"
37975,9.97046913357809,543346.539381876,6798067.21446913,"STN37975",170.9,NA,NA,"STN37975",NA,"RB01"
38000,-39.6215266608933,543325.708801979,6798016.70395945,"STN38000",170.9,NA,NA,"STN38000",NA,"LB01"
38000,53.2727111308401,543317.069637865,6798109.22662029,"STN38000",170.9,NA,NA,"STN38000",NA,"RB01"
38025,-40.6896769441229,543332.192878354,6798018.71074419,"STN38025",171,NA,NA,"STN38025",NA,"LB01"
38025,69.7778908104442,543249.563137674,6798091.95074161,"STN38025",171,NA,NA,"STN38025",NA,"RB01"
38050,-34.3997557997563,543310.906517338,6798004.1714619,"STN38050",170.9,NA,NA,"STN38050",NA,"LB01"
38050,43.6206250657688,543252.547272451,6798055.89897442,"STN38050",170.9,NA,NA,"STN38050",NA,"RB01"
38075,-13.9338898837297,543279.016549633,6797999.03083101,"STN38075",170.9,NA,NA,"STN38075",NA,"LB01"
38075,33.7999389685689,543243.311645651,6798030.67835954,"STN38075",170.9,NA,NA,"STN38075",NA,"RB01"
38100,-3.94939349455304,543262.908697134,6797986.46951611,"STN38100",170.5,NA,NA,"STN38100",NA,"LB01"
38100,43.8911748219809,543215.355172227,6797991.68413806,"STN38100",170.5,NA,NA,"STN38100",NA,"RB01"
38125,0.169839350492345,543252.397144585,6797964.39304996,"STN38125",170.6,NA,NA,"STN38125",NA,"LB01"
38125,45.3888695799601,543211.700017378,6797984.10854714,"STN38125",170.6,NA,NA,"STN38125",NA,"RB01"
38150,-89.3820847400919,543306.003799386,6797885.13667782,"STN38150",166.4,NA,NA,"STN38150",NA,"LB01"
38150,-68.2071491100087,543290.164947534,6797899.17566014,"STN38150",166.4,NA,NA,"STN38150",NA,"RB01"
38175,-20.0740774230009,543250.676577423,6797922.21901845,"STN38175",169.9,NA,NA,"STN38175",NA,"LB01"
38175,19.081082864422,543211.521417136,6797923.00212166,"STN38175",169.9,NA,NA,"STN38175",NA,"RB01"
38200,-34.6568129540639,543266.189545515,6797917.77194505,"STN38200",170.2,NA,NA,"STN38200",NA,"LB01"
38200,13.2275140476652,543225.104792947,6797893.20728529,"STN38200",170.2,NA,NA,"STN38200",NA,"RB01"
